playerID,pos,height,weight,college,age,year,stint_x,tmID,GP_x,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,franchID,confID,playoff,name,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,won_x,lost_x,GP_y,homeW,homeL,awayW,awayL,confW,confL,min,attend,arena,coachID,stint_y,won_y,lost_y,award_x,award_y
andrame01w,F,71.0,165.0,Old Dominion,47.0,1,0.0,CLE,32.0,18.0,797.0,265.0,32.0,63.0,95.0,75.0,41.0,10.0,65.0,91.0,195.0,89.0,80.0,60.0,75.0,27.0,1.0,CLE,EA,Y,Cleveland Rockers,809.0,1828.0,426.0,570.0,141.0,407.0,331.0,603.0,934.0,539.0,647.0,259.0,538.0,91.0,2185.0,774.0,1761.0,455.0,583.0,119.0,368.0,277.0,596.0,873.0,540.0,693.0,305.0,552.0,95.0,2122.0,17.0,15.0,32.0,13.0,3.0,4.0,12.0,13.0,8.0,6500.0,137532.0,Quicken Loans Arena,hugheda99w,0.0,17.0,15.0,,
badertr01w,G,64.0,125.0,Boise State,50.0,1,0.0,CLE,25.0,0.0,201.0,47.0,2.0,9.0,11.0,21.0,17.0,1.0,18.0,16.0,48.0,17.0,6.0,5.0,24.0,8.0,0.0,CLE,EA,Y,Cleveland Rockers,809.0,1828.0,426.0,570.0,141.0,407.0,331.0,603.0,934.0,539.0,647.0,259.0,538.0,91.0,2185.0,774.0,1761.0,455.0,583.0,119.0,368.0,277.0,596.0,873.0,540.0,693.0,305.0,552.0,95.0,2122.0,17.0,15.0,32.0,13.0,3.0,4.0,12.0,13.0,8.0,6500.0,137532.0,Quicken Loans Arena,hugheda99w,0.0,17.0,15.0,,
barnead01w,F,71.0,165.0,Arizona,46.0,1,0.0,CLE,5.0,0.0,18.0,8.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,2.0,5.0,3.0,4.0,2.0,1.0,0.0,0.0,CLE,EA,Y,Cleveland Rockers,809.0,1828.0,426.0,570.0,141.0,407.0,331.0,603.0,934.0,539.0,647.0,259.0,538.0,91.0,2185.0,774.0,1761.0,455.0,583.0,119.0,368.0,277.0,596.0,873.0,540.0,693.0,305.0,552.0,95.0,2122.0,17.0,15.0,32.0,13.0,3.0,4.0,12.0,13.0,8.0,6500.0,137532.0,Quicken Loans Arena,hugheda99w,0.0,17.0,15.0,,
brownru01w,F,74.0,175.0,Furman,51.0,1,0.0,CLE,30.0,22.0,679.0,253.0,54.0,70.0,124.0,44.0,38.0,13.0,59.0,81.0,187.0,93.0,78.0,66.0,2.0,1.0,0.0,CLE,EA,Y,Cleveland Rockers,809.0,1828.0,426.0,570.0,141.0,407.0,331.0,603.0,934.0,539.0,647.0,259.0,538.0,91.0,2185.0,774.0,1761.0,455.0,583.0,119.0,368.0,277.0,596.0,873.0,540.0,693.0,305.0,552.0,95.0,2122.0,17.0,15.0,32.0,13.0,3.0,4.0,12.0,13.0,8.0,6500.0,137532.0,Quicken Loans Arena,hugheda99w,0.0,17.0,15.0,,
darlihe01w,G,66.0,164.0,Penn State,45.0,1,0.0,CLE,32.0,0.0,556.0,155.0,24.0,39.0,63.0,65.0,37.0,5.0,67.0,52.0,150.0,47.0,65.0,48.0,38.0,13.0,0.0,CLE,EA,Y,Cleveland Rockers,809.0,1828.0,426.0,570.0,141.0,407.0,331.0,603.0,934.0,539.0,647.0,259.0,538.0,91.0,2185.0,774.0,1761.0,455.0,583.0,119.0,368.0,277.0,596.0,873.0,540.0,693.0,305.0,552.0,95.0,2122.0,17.0,15.0,32.0,13.0,3.0,4.0,12.0,13.0,8.0,6500.0,137532.0,Quicken Loans Arena,hugheda99w,0.0,17.0,15.0,,
edwarmi01w,G,69.0,150.0,Rutgers,57.0,1,1.0,CLE,3.0,0.0,17.0,8.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,3.0,10.0,4.0,0.0,0.0,3.0,0.0,0.0,CLE,EA,Y,Cleveland Rockers,809.0,1828.0,426.0,570.0,141.0,407.0,331.0,603.0,934.0,539.0,647.0,259.0,538.0,91.0,2185.0,774.0,1761.0,455.0,583.0,119.0,368.0,277.0,596.0,873.0,540.0,693.0,305.0,552.0,95.0,2122.0,17.0,15.0,32.0,13.0,3.0,4.0,12.0,13.0,8.0,6500.0,137532.0,Quicken Loans Arena,hugheda99w,0.0,17.0,15.0,,
hallvi01w,F,73.0,180.0,Texas,54.0,1,0.0,CLE,32.0,10.0,577.0,150.0,24.0,68.0,92.0,24.0,17.0,8.0,25.0,60.0,158.0,59.0,34.0,22.0,42.0,10.0,0.0,CLE,EA,Y,Cleveland Rockers,809.0,1828.0,426.0,570.0,141.0,407.0,331.0,603.0,934.0,539.0,647.0,259.0,538.0,91.0,2185.0,774.0,1761.0,455.0,583.0,119.0,368.0,277.0,596.0,873.0,540.0,693.0,305.0,552.0,95.0,2122.0,17.0,15.0,32.0,13.0,3.0,4.0,12.0,13.0,8.0,6500.0,137532.0,Quicken Loans Arena,hugheda99w,0.0,17.0,15.0,,
johnspo01w,C,75.0,165.0,Michigan,47.0,1,0.0,CLE,12.0,0.0,57.0,17.0,7.0,7.0,14.0,2.0,0.0,1.0,8.0,9.0,10.0,5.0,12.0,7.0,0.0,0.0,0.0,CLE,EA,Y,Cleveland Rockers,809.0,1828.0,426.0,570.0,141.0,407.0,331.0,603.0,934.0,539.0,647.0,259.0,538.0,91.0,2185.0,774.0,1761.0,455.0,583.0,119.0,368.0,277.0,596.0,873.0,540.0,693.0,305.0,552.0,95.0,2122.0,17.0,15.0,32.0,13.0,3.0,4.0,12.0,13.0,8.0,6500.0,137532.0,Quicken Loans Arena,hugheda99w,0.0,17.0,15.0,,
jonesme01w,G,69.0,147.0,Florida,50.0,1,0.0,CLE,32.0,32.0,948.0,352.0,52.0,87.0,139.0,63.0,29.0,2.0,60.0,86.0,323.0,153.0,47.0,32.0,45.0,14.0,2.0,CLE,EA,Y,Cleveland Rockers,809.0,1828.0,426.0,570.0,141.0,407.0,331.0,603.0,934.0,539.0,647.0,259.0,538.0,91.0,2185.0,774.0,1761.0,455.0,583.0,119.0,368.0,277.0,596.0,873.0,540.0,693.0,305.0,552.0,95.0,2122.0,17.0,15.0,32.0,13.0,3.0,4.0,12.0,13.0,8.0,6500.0,137532.0,Quicken Loans Arena,hugheda99w,0.0,17.0,15.0,,
mcconsu01w,G,65.0,125.0,Penn State,57.0,1,0.0,CLE,32.0,32.0,705.0,173.0,9.0,41.0,50.0,119.0,15.0,1.0,69.0,30.0,140.0,58.0,25.0,19.0,97.0,38.0,0.0,CLE,EA,Y,Cleveland Rockers,809.0,1828.0,426.0,570.0,141.0,407.0,331.0,603.0,934.0,539.0,647.0,259.0,538.0,91.0,2185.0,774.0,1761.0,455.0,583.0,119.0,368.0,277.0,596.0,873.0,540.0,693.0,305.0,552.0,95.0,2122.0,17.0,15.0,32.0,13.0,3.0,4.0,12.0,13.0,8.0,6500.0,137532.0,Quicken Loans Arena,hugheda99w,0.0,17.0,15.0,Kim Perrot Sportsmanship Award,
melvich01w,C-F,75.0,185.0,North Carolina State,47.0,1,0.0,CLE,32.0,32.0,904.0,373.0,69.0,103.0,172.0,61.0,29.0,18.0,62.0,113.0,289.0,136.0,137.0,100.0,7.0,1.0,4.0,CLE,EA,Y,Cleveland Rockers,809.0,1828.0,426.0,570.0,141.0,407.0,331.0,603.0,934.0,539.0,647.0,259.0,538.0,91.0,2185.0,774.0,1761.0,455.0,583.0,119.0,368.0,277.0,596.0,873.0,540.0,693.0,305.0,552.0,95.0,2122.0,17.0,15.0,32.0,13.0,3.0,4.0,12.0,13.0,8.0,6500.0,137532.0,Quicken Loans Arena,hugheda99w,0.0,17.0,15.0,,
nemcoev01w,F,74.0,178.0,,50.0,1,0.0,CLE,14.0,14.0,443.0,185.0,9.0,32.0,41.0,23.0,15.0,8.0,27.0,29.0,164.0,67.0,24.0,22.0,71.0,29.0,0.0,CLE,EA,Y,Cleveland Rockers,809.0,1828.0,426.0,570.0,141.0,407.0,331.0,603.0,934.0,539.0,647.0,259.0,538.0,91.0,2185.0,774.0,1761.0,455.0,583.0,119.0,368.0,277.0,596.0,873.0,540.0,693.0,305.0,552.0,95.0,2122.0,17.0,15.0,32.0,13.0,3.0,4.0,12.0,13.0,8.0,6500.0,137532.0,Quicken Loans Arena,hugheda99w,0.0,17.0,15.0,,
wautean01w,C,76.0,193.0,,43.0,1,0.0,CLE,32.0,0.0,598.0,199.0,47.0,82.0,129.0,37.0,21.0,24.0,63.0,75.0,149.0,78.0,58.0,43.0,2.0,0.0,0.0,CLE,EA,Y,Cleveland Rockers,809.0,1828.0,426.0,570.0,141.0,407.0,331.0,603.0,934.0,539.0,647.0,259.0,538.0,91.0,2185.0,774.0,1761.0,455.0,583.0,119.0,368.0,277.0,596.0,873.0,540.0,693.0,305.0,552.0,95.0,2122.0,17.0,15.0,32.0,13.0,3.0,4.0,12.0,13.0,8.0,6500.0,137532.0,Quicken Loans Arena,hugheda99w,0.0,17.0,15.0,,
edwarmi01w,G,69.0,150.0,Rutgers,57.0,1,2.0,SEA,20.0,13.0,455.0,131.0,7.0,27.0,34.0,40.0,14.0,5.0,38.0,29.0,143.0,51.0,35.0,23.0,32.0,6.0,0.0,SEA,WE,N,Seattle Storm,667.0,1740.0,379.0,561.0,109.0,364.0,256.0,537.0,793.0,390.0,648.0,255.0,525.0,93.0,1822.0,778.0,1721.0,498.0,654.0,117.0,334.0,288.0,721.0,1009.0,506.0,618.0,284.0,529.0,123.0,2171.0,6.0,26.0,32.0,4.0,12.0,2.0,14.0,4.0,17.0,6475.0,142594.0,KeyArena at Seattle Center,dunnli99wc,0.0,6.0,26.0,,
aycocan01w,G-F,74.0,172.0,Kansas,50.0,1,1.0,SEA,1.0,0.0,7.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,SEA,WE,N,Seattle Storm,667.0,1740.0,379.0,561.0,109.0,364.0,256.0,537.0,793.0,390.0,648.0,255.0,525.0,93.0,1822.0,778.0,1721.0,498.0,654.0,117.0,334.0,288.0,721.0,1009.0,506.0,618.0,284.0,529.0,123.0,2171.0,6.0,26.0,32.0,4.0,12.0,2.0,14.0,4.0,17.0,6475.0,142594.0,KeyArena at Seattle Center,dunnli99wc,0.0,6.0,26.0,,
barnequ01w,C,77.0,185.0,Indiana,47.0,1,0.0,SEA,31.0,23.0,705.0,209.0,27.0,57.0,84.0,33.0,19.0,33.0,62.0,103.0,213.0,89.0,56.0,30.0,9.0,1.0,2.0,SEA,WE,N,Seattle Storm,667.0,1740.0,379.0,561.0,109.0,364.0,256.0,537.0,793.0,390.0,648.0,255.0,525.0,93.0,1822.0,778.0,1721.0,498.0,654.0,117.0,334.0,288.0,721.0,1009.0,506.0,618.0,284.0,529.0,123.0,2171.0,6.0,26.0,32.0,4.0,12.0,2.0,14.0,4.0,17.0,6475.0,142594.0,KeyArena at Seattle Center,dunnli99wc,0.0,6.0,26.0,,
campbed01w,G,68.0,152.0,Texas,54.0,1,0.0,SEA,16.0,16.0,510.0,222.0,8.0,26.0,34.0,37.0,19.0,4.0,40.0,35.0,215.0,84.0,58.0,41.0,49.0,13.0,0.0,SEA,WE,N,Seattle Storm,667.0,1740.0,379.0,561.0,109.0,364.0,256.0,537.0,793.0,390.0,648.0,255.0,525.0,93.0,1822.0,778.0,1721.0,498.0,654.0,117.0,334.0,288.0,721.0,1009.0,506.0,618.0,284.0,529.0,123.0,2171.0,6.0,26.0,32.0,4.0,12.0,2.0,14.0,4.0,17.0,6475.0,142594.0,KeyArena at Seattle Center,dunnli99wc,0.0,6.0,26.0,,
edwarsi01w,C,76.0,164.0,Iowa,49.0,1,0.0,SEA,29.0,7.0,645.0,216.0,38.0,69.0,107.0,22.0,16.0,10.0,45.0,57.0,182.0,83.0,80.0,50.0,0.0,0.0,0.0,SEA,WE,N,Seattle Storm,667.0,1740.0,379.0,561.0,109.0,364.0,256.0,537.0,793.0,390.0,648.0,255.0,525.0,93.0,1822.0,778.0,1721.0,498.0,654.0,117.0,334.0,288.0,721.0,1009.0,506.0,618.0,284.0,529.0,123.0,2171.0,6.0,26.0,32.0,4.0,12.0,2.0,14.0,4.0,17.0,6475.0,142594.0,KeyArena at Seattle Center,dunnli99wc,0.0,6.0,26.0,,
garnean01w,F-C,75.0,160.0,Penn State,44.0,1,0.0,SEA,32.0,19.0,560.0,101.0,43.0,55.0,98.0,25.0,27.0,10.0,43.0,44.0,116.0,38.0,38.0,24.0,2.0,1.0,0.0,SEA,WE,N,Seattle Storm,667.0,1740.0,379.0,561.0,109.0,364.0,256.0,537.0,793.0,390.0,648.0,255.0,525.0,93.0,1822.0,778.0,1721.0,498.0,654.0,117.0,334.0,288.0,721.0,1009.0,506.0,618.0,284.0,529.0,123.0,2171.0,6.0,26.0,32.0,4.0,12.0,2.0,14.0,4.0,17.0,6475.0,142594.0,KeyArena at Seattle Center,dunnli99wc,0.0,6.0,26.0,,
henniso01w,G,67.0,143.0,Stanford,54.0,1,0.0,SEA,32.0,32.0,980.0,168.0,22.0,64.0,86.0,79.0,61.0,3.0,54.0,73.0,151.0,53.0,61.0,37.0,66.0,25.0,1.0,SEA,WE,N,Seattle Storm,667.0,1740.0,379.0,561.0,109.0,364.0,256.0,537.0,793.0,390.0,648.0,255.0,525.0,93.0,1822.0,778.0,1721.0,498.0,654.0,117.0,334.0,288.0,721.0,1009.0,506.0,618.0,284.0,529.0,123.0,2171.0,6.0,26.0,32.0,4.0,12.0,2.0,14.0,4.0,17.0,6475.0,142594.0,KeyArena at Seattle Center,dunnli99wc,0.0,6.0,26.0,,
hibbeka01w,G-F,70.0,140.0,Louisiana State,46.0,1,0.0,SEA,20.0,6.0,240.0,53.0,8.0,22.0,30.0,18.0,7.0,1.0,17.0,22.0,59.0,19.0,9.0,7.0,31.0,8.0,0.0,SEA,WE,N,Seattle Storm,667.0,1740.0,379.0,561.0,109.0,364.0,256.0,537.0,793.0,390.0,648.0,255.0,525.0,93.0,1822.0,778.0,1721.0,498.0,654.0,117.0,334.0,288.0,721.0,1009.0,506.0,618.0,284.0,529.0,123.0,2171.0,6.0,26.0,32.0,4.0,12.0,2.0,14.0,4.0,17.0,6475.0,142594.0,KeyArena at Seattle Center,dunnli99wc,0.0,6.0,26.0,,
lovelst01w,F,76.0,170.0,Purdue,48.0,1,0.0,SEA,23.0,1.0,324.0,99.0,19.0,38.0,57.0,16.0,13.0,2.0,35.0,42.0,103.0,36.0,31.0,25.0,9.0,2.0,0.0,SEA,WE,N,Seattle Storm,667.0,1740.0,379.0,561.0,109.0,364.0,256.0,537.0,793.0,390.0,648.0,255.0,525.0,93.0,1822.0,778.0,1721.0,498.0,654.0,117.0,334.0,288.0,721.0,1009.0,506.0,618.0,284.0,529.0,123.0,2171.0,6.0,26.0,32.0,4.0,12.0,2.0,14.0,4.0,17.0,6475.0,142594.0,KeyArena at Seattle Center,dunnli99wc,0.0,6.0,26.0,,
reddja01w,F,73.0,164.0,Washington,45.0,1,0.0,SEA,26.0,8.0,387.0,140.0,18.0,27.0,45.0,16.0,19.0,1.0,35.0,53.0,125.0,49.0,34.0,24.0,52.0,18.0,0.0,SEA,WE,N,Seattle Storm,667.0,1740.0,379.0,561.0,109.0,364.0,256.0,537.0,793.0,390.0,648.0,255.0,525.0,93.0,1822.0,778.0,1721.0,498.0,654.0,117.0,334.0,288.0,721.0,1009.0,506.0,618.0,284.0,529.0,123.0,2171.0,6.0,26.0,32.0,4.0,12.0,2.0,14.0,4.0,17.0,6475.0,142594.0,KeyArena at Seattle Center,dunnli99wc,0.0,6.0,26.0,,
sampsch01w,G,71.0,175.0,Kansas,49.0,1,0.0,SEA,21.0,6.0,280.0,76.0,13.0,27.0,40.0,11.0,18.0,6.0,14.0,37.0,46.0,21.0,28.0,25.0,23.0,9.0,0.0,SEA,WE,N,Seattle Storm,667.0,1740.0,379.0,561.0,109.0,364.0,256.0,537.0,793.0,390.0,648.0,255.0,525.0,93.0,1822.0,778.0,1721.0,498.0,654.0,117.0,334.0,288.0,721.0,1009.0,506.0,618.0,284.0,529.0,123.0,2171.0,6.0,26.0,32.0,4.0,12.0,2.0,14.0,4.0,17.0,6475.0,142594.0,KeyArena at Seattle Center,dunnli99wc,0.0,6.0,26.0,,
smithch03w,G,72.0,148.0,North Carolina,50.0,1,0.0,SEA,32.0,3.0,516.0,52.0,14.0,33.0,47.0,53.0,16.0,3.0,32.0,52.0,56.0,16.0,18.0,10.0,32.0,10.0,0.0,SEA,WE,N,Seattle Storm,667.0,1740.0,379.0,561.0,109.0,364.0,256.0,537.0,793.0,390.0,648.0,255.0,525.0,93.0,1822.0,778.0,1721.0,498.0,654.0,117.0,334.0,288.0,721.0,1009.0,506.0,618.0,284.0,529.0,123.0,2171.0,6.0,26.0,32.0,4.0,12.0,2.0,14.0,4.0,17.0,6475.0,142594.0,KeyArena at Seattle Center,dunnli99wc,0.0,6.0,26.0,,
threaro01w,G,67.0,150.0,Wisconsin,53.0,1,0.0,SEA,20.0,7.0,377.0,155.0,10.0,22.0,32.0,18.0,13.0,3.0,30.0,36.0,157.0,60.0,35.0,23.0,37.0,12.0,1.0,SEA,WE,N,Seattle Storm,667.0,1740.0,379.0,561.0,109.0,364.0,256.0,537.0,793.0,390.0,648.0,255.0,525.0,93.0,1822.0,778.0,1721.0,498.0,654.0,117.0,334.0,288.0,721.0,1009.0,506.0,618.0,284.0,529.0,123.0,2171.0,6.0,26.0,32.0,4.0,12.0,2.0,14.0,4.0,17.0,6475.0,142594.0,KeyArena at Seattle Center,dunnli99wc,0.0,6.0,26.0,,
vodicka01w,F-C,76.0,190.0,,50.0,1,0.0,SEA,23.0,19.0,489.0,200.0,28.0,69.0,97.0,22.0,13.0,12.0,57.0,63.0,171.0,68.0,78.0,60.0,20.0,4.0,0.0,SEA,WE,N,Seattle Storm,667.0,1740.0,379.0,561.0,109.0,364.0,256.0,537.0,793.0,390.0,648.0,255.0,525.0,93.0,1822.0,778.0,1721.0,498.0,654.0,117.0,334.0,288.0,721.0,1009.0,506.0,618.0,284.0,529.0,123.0,2171.0,6.0,26.0,32.0,4.0,12.0,2.0,14.0,4.0,17.0,6475.0,142594.0,KeyArena at Seattle Center,dunnli99wc,0.0,6.0,26.0,,
andrame01w,F,71.0,165.0,Old Dominion,47.0,2,0.0,CLE,32.0,32.0,893.0,152.0,21.0,66.0,87.0,100.0,51.0,10.0,61.0,77.0,171.0,58.0,45.0,30.0,30.0,6.0,0.0,CLE,EA,Y,Cleveland Rockers,763.0,1770.0,372.0,505.0,106.0,335.0,297.0,662.0,959.0,503.0,532.0,267.0,444.0,83.0,2004.0,664.0,1745.0,328.0,444.0,132.0,417.0,297.0,594.0,891.0,434.0,597.0,225.0,496.0,127.0,1788.0,22.0,10.0,32.0,14.0,2.0,8.0,8.0,15.0,6.0,6425.0,147373.0,Quicken Loans Arena,hugheda99w,0.0,22.0,10.0,,Coach of the Year
badertr01w,G,64.0,125.0,Boise State,50.0,2,0.0,CLE,19.0,0.0,114.0,21.0,2.0,10.0,12.0,11.0,5.0,0.0,8.0,7.0,20.0,8.0,0.0,0.0,13.0,5.0,0.0,CLE,EA,Y,Cleveland Rockers,763.0,1770.0,372.0,505.0,106.0,335.0,297.0,662.0,959.0,503.0,532.0,267.0,444.0,83.0,2004.0,664.0,1745.0,328.0,444.0,132.0,417.0,297.0,594.0,891.0,434.0,597.0,225.0,496.0,127.0,1788.0,22.0,10.0,32.0,14.0,2.0,8.0,8.0,15.0,6.0,6425.0,147373.0,Quicken Loans Arena,hugheda99w,0.0,22.0,10.0,,Coach of the Year
barnead01w,F,71.0,165.0,Arizona,46.0,2,0.0,CLE,3.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,CLE,EA,Y,Cleveland Rockers,763.0,1770.0,372.0,505.0,106.0,335.0,297.0,662.0,959.0,503.0,532.0,267.0,444.0,83.0,2004.0,664.0,1745.0,328.0,444.0,132.0,417.0,297.0,594.0,891.0,434.0,597.0,225.0,496.0,127.0,1788.0,22.0,10.0,32.0,14.0,2.0,8.0,8.0,15.0,6.0,6425.0,147373.0,Quicken Loans Arena,hugheda99w,0.0,22.0,10.0,,Coach of the Year
brownru01w,F,74.0,175.0,Furman,51.0,2,0.0,CLE,30.0,24.0,760.0,249.0,49.0,83.0,132.0,37.0,44.0,10.0,37.0,73.0,195.0,101.0,63.0,46.0,1.0,1.0,1.0,CLE,EA,Y,Cleveland Rockers,763.0,1770.0,372.0,505.0,106.0,335.0,297.0,662.0,959.0,503.0,532.0,267.0,444.0,83.0,2004.0,664.0,1745.0,328.0,444.0,132.0,417.0,297.0,594.0,891.0,434.0,597.0,225.0,496.0,127.0,1788.0,22.0,10.0,32.0,14.0,2.0,8.0,8.0,15.0,6.0,6425.0,147373.0,Quicken Loans Arena,hugheda99w,0.0,22.0,10.0,,Coach of the Year
darlihe01w,G,66.0,164.0,Penn State,45.0,2,0.0,CLE,32.0,32.0,778.0,196.0,18.0,58.0,76.0,109.0,34.0,4.0,70.0,59.0,166.0,59.0,72.0,55.0,70.0,23.0,0.0,CLE,EA,Y,Cleveland Rockers,763.0,1770.0,372.0,505.0,106.0,335.0,297.0,662.0,959.0,503.0,532.0,267.0,444.0,83.0,2004.0,664.0,1745.0,328.0,444.0,132.0,417.0,297.0,594.0,891.0,434.0,597.0,225.0,496.0,127.0,1788.0,22.0,10.0,32.0,14.0,2.0,8.0,8.0,15.0,6.0,6425.0,147373.0,Quicken Loans Arena,hugheda99w,0.0,22.0,10.0,,Coach of the Year
hallvi01w,F,73.0,180.0,Texas,54.0,2,1.0,CLE,14.0,6.0,225.0,65.0,10.0,23.0,33.0,9.0,1.0,5.0,11.0,22.0,66.0,27.0,8.0,4.0,22.0,7.0,0.0,CLE,EA,Y,Cleveland Rockers,763.0,1770.0,372.0,505.0,106.0,335.0,297.0,662.0,959.0,503.0,532.0,267.0,444.0,83.0,2004.0,664.0,1745.0,328.0,444.0,132.0,417.0,297.0,594.0,891.0,434.0,597.0,225.0,496.0,127.0,1788.0,22.0,10.0,32.0,14.0,2.0,8.0,8.0,15.0,6.0,6425.0,147373.0,Quicken Loans Arena,hugheda99w,0.0,22.0,10.0,,Coach of the Year
johnspo01w,C,75.0,165.0,Michigan,47.0,2,0.0,CLE,18.0,0.0,119.0,28.0,12.0,19.0,31.0,4.0,0.0,2.0,10.0,12.0,27.0,12.0,9.0,4.0,0.0,0.0,0.0,CLE,EA,Y,Cleveland Rockers,763.0,1770.0,372.0,505.0,106.0,335.0,297.0,662.0,959.0,503.0,532.0,267.0,444.0,83.0,2004.0,664.0,1745.0,328.0,444.0,132.0,417.0,297.0,594.0,891.0,434.0,597.0,225.0,496.0,127.0,1788.0,22.0,10.0,32.0,14.0,2.0,8.0,8.0,15.0,6.0,6425.0,147373.0,Quicken Loans Arena,hugheda99w,0.0,22.0,10.0,,Coach of the Year
jonesme01w,G,69.0,147.0,Florida,50.0,2,0.0,CLE,30.0,30.0,998.0,404.0,43.0,121.0,164.0,45.0,29.0,4.0,53.0,59.0,377.0,165.0,82.0,65.0,34.0,9.0,0.0,CLE,EA,Y,Cleveland Rockers,763.0,1770.0,372.0,505.0,106.0,335.0,297.0,662.0,959.0,503.0,532.0,267.0,444.0,83.0,2004.0,664.0,1745.0,328.0,444.0,132.0,417.0,297.0,594.0,891.0,434.0,597.0,225.0,496.0,127.0,1788.0,22.0,10.0,32.0,14.0,2.0,8.0,8.0,15.0,6.0,6425.0,147373.0,Quicken Loans Arena,hugheda99w,0.0,22.0,10.0,,Coach of the Year
melvich01w,C-F,75.0,185.0,North Carolina State,47.0,2,0.0,CLE,27.0,20.0,754.0,266.0,66.0,88.0,154.0,50.0,24.0,16.0,45.0,81.0,215.0,102.0,86.0,60.0,2.0,2.0,0.0,CLE,EA,Y,Cleveland Rockers,763.0,1770.0,372.0,505.0,106.0,335.0,297.0,662.0,959.0,503.0,532.0,267.0,444.0,83.0,2004.0,664.0,1745.0,328.0,444.0,132.0,417.0,297.0,594.0,891.0,434.0,597.0,225.0,496.0,127.0,1788.0,22.0,10.0,32.0,14.0,2.0,8.0,8.0,15.0,6.0,6425.0,147373.0,Quicken Loans Arena,hugheda99w,0.0,22.0,10.0,,Coach of the Year
nemcoev01w,F,74.0,178.0,,50.0,2,0.0,CLE,8.0,2.0,113.0,34.0,1.0,9.0,10.0,8.0,2.0,5.0,6.0,9.0,38.0,13.0,8.0,5.0,15.0,3.0,0.0,CLE,EA,Y,Cleveland Rockers,763.0,1770.0,372.0,505.0,106.0,335.0,297.0,662.0,959.0,503.0,532.0,267.0,444.0,83.0,2004.0,664.0,1745.0,328.0,444.0,132.0,417.0,297.0,594.0,891.0,434.0,597.0,225.0,496.0,127.0,1788.0,22.0,10.0,32.0,14.0,2.0,8.0,8.0,15.0,6.0,6425.0,147373.0,Quicken Loans Arena,hugheda99w,0.0,22.0,10.0,,Coach of the Year
rizzoje01w,G,66.0,146.0,Connecticut,49.0,2,0.0,CLE,32.0,0.0,476.0,119.0,2.0,28.0,30.0,51.0,25.0,2.0,41.0,30.0,110.0,42.0,11.0,7.0,73.0,28.0,0.0,CLE,EA,Y,Cleveland Rockers,763.0,1770.0,372.0,505.0,106.0,335.0,297.0,662.0,959.0,503.0,532.0,267.0,444.0,83.0,2004.0,664.0,1745.0,328.0,444.0,132.0,417.0,297.0,594.0,891.0,434.0,597.0,225.0,496.0,127.0,1788.0,22.0,10.0,32.0,14.0,2.0,8.0,8.0,15.0,6.0,6425.0,147373.0,Quicken Loans Arena,hugheda99w,0.0,22.0,10.0,,Coach of the Year
sauerpa01w,C,76.0,203.0,Connecticut,45.0,2,0.0,CLE,2.0,0.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,CLE,EA,Y,Cleveland Rockers,763.0,1770.0,372.0,505.0,106.0,335.0,297.0,662.0,959.0,503.0,532.0,267.0,444.0,83.0,2004.0,664.0,1745.0,328.0,444.0,132.0,417.0,297.0,594.0,891.0,434.0,597.0,225.0,496.0,127.0,1788.0,22.0,10.0,32.0,14.0,2.0,8.0,8.0,15.0,6.0,6425.0,147373.0,Quicken Loans Arena,hugheda99w,0.0,22.0,10.0,,Coach of the Year
taylope01w,F,73.0,168.0,,42.0,2,0.0,CLE,32.0,0.0,561.0,230.0,36.0,76.0,112.0,44.0,35.0,11.0,38.0,46.0,225.0,86.0,46.0,36.0,73.0,22.0,0.0,CLE,EA,Y,Cleveland Rockers,763.0,1770.0,372.0,505.0,106.0,335.0,297.0,662.0,959.0,503.0,532.0,267.0,444.0,83.0,2004.0,664.0,1745.0,328.0,444.0,132.0,417.0,297.0,594.0,891.0,434.0,597.0,225.0,496.0,127.0,1788.0,22.0,10.0,32.0,14.0,2.0,8.0,8.0,15.0,6.0,6425.0,147373.0,Quicken Loans Arena,hugheda99w,0.0,22.0,10.0,,Coach of the Year
