tmID,year,average_powerRanking,average_PER,average_postPowerRanking,average_postPER,coachesPowerRanking,playoff,confID,rank,firstRound,semis,finals,o_dreb,powerRanking2,offensiveFieldGoalPercentage,offensiveThreePointPercentage,offensiveReboundsPerGame,offensiveAssistsPerGame,offensivePersonalFoulsPerGame,offensiveBlocksPerGame,offensivePointsPerGame,defensiveFieldGoalPercentage,defensiveThreePointPercentage,defensiveReboundsPerGame,defensiveAssistsPerGame,defensiveBlocksPerGame,defensivePointsPerGame,winPercentage,homeWinPercentage,awayWinPercentage,conferenceWinPercentage,attendance
WAS,2,24.971749473912524,4.602415835127823,0.0,0.0,-6.428571428571438,Y,EA,8,0,0,0,699,61.645639367882175,20.041792098137822,4.52566823757963,59.42628418945962,13.448115402512794,25.28938591328232,45.61844863731657,9.230611617662124,36.57699864902246,66.22594887048982,44.80335180429788,38.70745170193192,26.0411680229775,26.955801104972384,25.728155339805824,46.87499999999999,8.780487804878048,11.242603550295858,93.76494280810708
WAS,3,26.42846548653624,5.777708270383756,19.931162759464943,9.165258052103528,94.64285714285712,N,EA,3,10,0,0,708,219.63771701960368,54.17780990007767,76.08581272594579,55.57038025350232,49.83713355048859,40.63174416323327,22.09643605870021,27.256428644606085,43.90566183381844,43.31590379322382,26.652250304095148,21.11315547378105,24.413595021541408,30.806629834254156,54.61165048543689,53.515625,58.53658536585365,58.57988165680472,100.0
WAS,4,27.26495748634409,8.603835414349962,0.0,0.0,-56.78571428571428,Y,EA,7,0,0,0,703,49.98332514411384,41.83975788731273,29.082111218640662,51.75450300200131,57.18939041414611,58.38728663919953,21.50943396226415,32.30201823583649,83.2609546566491,63.73486939332184,40.532504392485485,65.77736890524379,33.36524652943992,52.883977900552495,19.417475728155345,12.5,39.02439024390244,23.81656804733728,89.81805736054206
WAS,5,30.40853621144848,9.6913577451489,19.97006224512975,8.215133546961654,37.49999999999999,N,EA,4,5,0,0,726,142.19470918397602,50.50200150195161,76.73689524163767,47.05803869246164,19.590507212657037,50.85344320188345,40.9643605870021,31.892224157360904,62.58225696367168,54.616528673982,38.58629544533046,44.80220791168353,27.23791287697463,42.806629834254174,50.48543689320388,62.49999999999999,39.02439024390244,43.49112426035502,77.78345452922095
WAS,6,27.56430016028372,9.261297913969246,0.0,0.0,-11.42857142857143,Y,EA,5,0,0,0,677,123.75148955658231,62.12012521500719,63.95989974937345,21.44096064042694,38.20381572824568,64.97939964685109,6.07966457023061,26.81077758426391,80.7860159391973,56.96125766048921,20.85416948236248,48.8500459981601,24.94016275730014,35.823204419889514,46.60194174757281,56.25,39.02439024390244,43.49112426035502,56.48059047033264
WAS,7,31.542603385547974,12.788114329914654,14.542292429796932,4.432858292534004,46.428571428571445,N,EA,4,5,0,0,770,171.63590573592137,92.05002160077883,66.60328983377984,54.95663775850564,60.16751977664029,92.28958210712184,30.901467505241097,66.4788443806987,66.31704515132783,75.19133504864962,24.53034193809974,62.8334866605336,10.38774533269507,66.93922651933701,54.36893203883496,75.0,31.21951219512195,62.1301775147929,37.50954851638377
WAS,8,28.386396889667324,9.84246796360404,0.0,0.0,-7.142857142857142,N,EA,5,0,0,0,783,121.45493847928503,37.30116362508687,27.355320118478016,58.79919946631086,21.45183806421592,85.69746909947028,44.31865828092244,53.20151623809036,48.4489012282308,48.94638509012387,60.64333017975403,50.3219871205152,21.110579224509333,65.34806629834257,46.60194174757281,43.74999999999999,54.634146341463406,37.27810650887574,37.50954851638377
WAS,8,28.386396889667324,9.84246796360404,0.0,0.0,42.85714285714285,N,EA,5,0,0,0,783,121.45493847928503,37.30116362508687,27.355320118478016,58.79919946631086,21.45183806421592,85.69746909947028,44.31865828092244,53.20151623809036,48.4489012282308,48.94638509012387,60.64333017975403,50.3219871205152,21.110579224509333,65.34806629834257,46.60194174757281,43.74999999999999,54.634146341463406,37.27810650887574,37.50954851638377
WAS,9,24.737004950864694,6.799162344469853,0.0,0.0,-17.857142857142854,N,EA,6,0,0,0,770,41.93032538889244,47.848336497582345,63.52075841778362,61.7878585723816,25.546765937645404,83.81400824014126,17.48427672955975,35.416453232250774,78.76177569364896,52.49126744249176,35.77510474388432,47.74609015639375,54.04499760651029,61.9889502762431,23.300970873786408,31.25,23.41463414634146,24.85207100591716,48.11559409132845
WAS,9,24.737004950864694,6.799162344469853,0.0,0.0,-40.0,Y,EA,6,0,0,0,770,41.93032538889244,47.848336497582345,63.52075841778362,61.7878585723816,25.546765937645404,83.81400824014126,17.48427672955975,35.416453232250774,78.76177569364896,52.49126744249176,35.77510474388432,47.74609015639375,54.04499760651029,61.9889502762431,23.300970873786408,31.25,23.41463414634146,24.85207100591716,48.11559409132845
